0.5	1.00005
0.8	1.00011
1.1	0.998171
1.4	0.991356
1.7	0.970266
2	0.908756
2.3	0.757153
2.6	0.530859
2.9	0.383453
3.2	0.301951
3.5	0.258607
3.8	0.231317
